tid,cid,column,value,label
940,5,ibu,13,1
941,3,style,American Stout,-1
942,9,state,KIN,1
943,5,ibu,33,-1
944,7,brewery-name,Great Crescent BreweryN,1
945,7,brewery-name,Great Crescent Brewery,-1
946,9,state,INY,1
947,0,index,948,-1
948,5,ibu,,1
949,1,id,2649,-1
950,8,city,,1
951,0,index,952,-1
952,0,index,,1
953,3,style,American IPA,-1
954,4,abv,a0.095,1
955,2,beer-name,Colette,-1
956,7,brewery-name,,1
957,2,beer-name,Black Star Double Hopped Golden Lager (24 oz.),-1
958,3,style,SAmerican Pale Lager,1
959,5,ibu,49,-1
960,6,brewery_id,629,1
961,6,brewery_id,365,-1
962,3,style,,1
963,1,id,1446,-1
964,3,style,,1
965,0,index,966,-1
966,5,ibu,,1
967,2,beer-name,Aaah Bock Lager,-1
968,8,city,lDavenport,1
969,6,brewery_id,365,-1
970,4,abv,0.053e,1
971,4,abv,0.09,-1
972,8,city,,1
973,3,style,American IPA,-1
974,2,beer-name,OOktoberfest,1
975,1,id,517,-1
976,1,id,u371,1
977,4,abv,0.053,-1
978,6,brewery_id,365U,1
979,2,beer-name,Pablo Beach Pale Ale,-1
980,9,state,WV,1
981,7,brewery-name,Greenbrier Valley Brewing Company,-1
982,3,style,,1
983,3,style,American Double / Imperial IPA,-1
984,2,beer-name,HAutumn Winds,1
985,1,id,1505,-1
986,5,ibu,20,1
987,3,style,American Blonde Ale,-1
988,3,style,Pcierrmn Areota,1
989,2,beer-name,Flying Jenny Extra Pale Ale (2012),-1
990,1,id,r631,1
991,1,id,2375,-1
992,9,state,jMI,1
993,1,id,2142,-1
994,4,abv,,1
995,3,style,American Amber / Red Ale,-1
996,1,id,2139j,1
997,2,beer-name,Grind Line,-1
998,8,city,,1
999,0,index,1000,-1
1000,7,brewery-name,,1
1001,7,brewery-name,Hale's Ales,-1
1002,8,city,hSeattle,1
1003,2,beer-name,Heyoka IPA,-1
1004,5,ibu,,1
1005,7,brewery-name,Half Acre Beer Company,-1
1006,6,brewery_id,273,1
1007,1,id,849,-1
1008,7,brewery-name,Aaa C f eeHlmpyecronBr,1
1009,1,id,149,-1
1010,8,city,,1
1011,8,city,Stamford,-1
1012,7,brewery-name,ale FrufBewlyHl r,1
1013,9,state,CA,-1
1014,5,ibu,C14,1
1015,9,state,VA,-1
1016,7,brewery-name,otwafrrrdw kaPHCroeBedyr ya ,1
1017,3,style,American Pale Ale (APA),-1
1018,8,city,Boostn,1
1019,3,style,American White IPA,-1
1020,4,abv,.4800,1
1021,7,brewery-name,Harpoon Brewery,-1
1022,0,index,,1
1023,4,abv,0.059,-1
1024,8,city,otsBno,1
1025,4,abv,0.059,-1
1026,9,state,,1
1027,8,city,Boston,-1
1028,8,city,BostonU,1
1029,0,index,1030,-1
1030,3,style,,1
1031,6,brewery_id,535,-1
1032,3,style,IAmerican Blonde Ale,1
1033,9,state,HI,-1
1034,7,brewery-name, araHi'ougBiiCeN w.iw n,1
1035,9,state,HI,-1
1036,9,state,bHI,1
1037,9,state,CA,-1
1038,0,index,c1039,1
1039,0,index,1040,-1
1040,4,abv,V0.072,1
1041,9,state,MD,-1
1042,2,beer-name,NDavy Jones Lager,1
1043,0,index,1044,-1
1044,1,id,,1
1045,4,abv,0.099,-1
1046,3,style,American PilsnerF,1
1047,7,brewery-name,High Hops Brewery,-1
1048,7,brewery-name,,1
1049,6,brewery_id,500,-1
1050,1,id,96Q,1
1051,6,brewery_id,362,-1
1052,5,ibu,34,1
1053,8,city,Seattle,-1
1054,4,abv,50.05,1
1055,2,beer-name,Hilliard's Saison,-1
1056,9,state,WI,1
1057,7,brewery-name,Hop Farm Brewing Company,-1
1058,9,state,AP,1
1059,5,ibu,45,-1
1060,6,brewery_id,891,1
1061,2,beer-name,Festeroo Winter Ale,-1
1062,3,style,,1
1063,1,id,1390,-1
1064,2,beer-name,,1
1065,2,beer-name,Alphadelic IPA,-1
1066,7,brewery-name,Hop Valley Brewing CompanyL,1
1067,8,city,Springfield,-1
1068,6,brewery_id,953,1
1069,1,id,1004,-1
1070,3,style,leitbrA,1
1071,1,id,501,-1
1072,1,id,L2357,1
1073,9,state,OR,-1
1074,6,brewery_id,80E,1
1075,7,brewery-name,Hopworks Urban Brewery,-1
1076,8,city,VPortland,1
1077,8,city,Portland,-1
1078,7,brewery-name,yb rerwsrknoUoBr eapwH,1
1079,2,beer-name,Nonstop Hef Hop,-1
1080,1,id,,1
1081,9,state,OR,-1
1082,7,brewery-name,Hopworks Urban Breweryf,1
1083,8,city,Portland,-1
1084,2,beer-name,pNe noHtH oofps,1
1085,0,index,1086,-1
1086,4,abv,,1
1087,1,id,2388,-1
1088,3,style,,1
1089,5,ibu,75,-1
1090,9,state,RO,1
1091,8,city,Portland,-1
1092,4,abv,0.058K,1
1093,6,brewery_id,80,-1
1094,4,abv,,1
1095,6,brewery_id,80,-1
1096,8,city,wMilwaukee,1
1097,2,beer-name,Laka Laka Pineapple,-1
1098,7,brewery-name,utBnPare r  ywHoGob,1
1099,2,beer-name,Trail Maker Pale Ale,-1
1100,3,style,Vienna LagerX,1
1101,8,city,Minneapolis,-1
1102,0,index,,1
1103,0,index,1104,-1
1104,4,abv,,1
1105,4,abv,0.065,-1
1106,6,brewery_id,277,1
1107,0,index,1108,-1
1108,0,index,1109r,1
1109,0,index,1110,-1
1110,9,state,zIN,1
1111,5,ibu,75,-1
1112,2,beer-name,MHijack,1
1113,1,id,559,-1
1114,9,state,QFL,1
1115,1,id,553,-1
1116,1,id,J2376,1
1117,0,index,1118,-1
1118,6,brewery_id,2,1
1119,9,state,MA,-1
1120,9,state,AMA,1
1121,2,beer-name,Hoponius Union,-1
1122,3,style,American India Pale Lagerb,1
1123,2,beer-name,Helen's Blend,-1
1124,8,city,UBiglerville,1
1125,8,city,Nashville,-1
1126,1,id,2453B,1
1127,7,brewery-name,Jackie O's Pub & Brewery,-1
1128,2,beer-name,IPaiMsMacym tA ,1
1129,8,city,Athens,-1
1130,2,beer-name,wtrlHAeBu n nhnamuNeom Cgo olyo,1
1131,5,ibu,,-1
1132,7,brewery-name,James Page Brewing Companye,1
1133,2,beer-name,Healani,-1
1134,0,index,1135s,1
1135,4,abv,0.055,-1
1136,0,index,k1137,1
1137,4,abv,0.06,-1
1138,7,brewery-name,Joseph James Brewing Companyx,1
1139,0,index,1140,-1
1140,7,brewery-name,Joseph James Brewing Companye,1
1141,0,index,1142,-1
1142,2,beer-name,Sucha Much IPAP,1
1143,0,index,1144,-1
1144,8,city,utHonso,1
1145,7,brewery-name,Karbach Brewing Company,-1
1146,8,city,vHouston,1
1147,5,ibu,25,-1
1148,1,id,,1
1149,1,id,1068,-1
1150,9,state,TXG,1
1151,7,brewery-name,Karbach Brewing Company,-1
1152,7,brewery-name,Karbach Brewing CompanyE,1
1153,9,state,TX,-1
1154,6,brewery_id,v342,1
1155,7,brewery-name,KelSo Beer Company,-1
1156,4,abv,s0.055,1
1157,2,beer-name,Skilak Scottish Ale,-1
1158,1,id,7811,1
1159,3,style,American IPA,-1
1160,8,city,Soldotnaj,1
1161,5,ibu,11,-1
1162,1,id,759,1
1163,0,index,1164,-1
1164,5,ibu,50,1
1165,7,brewery-name,Kettle House Brewing Company,-1
1166,0,index,6171,1
1167,8,city,Houghton,-1
1168,2,beer-name,sNovember Gale Pale Ale,1
1169,6,brewery_id,84,-1
1170,8,city,,1
1171,4,abv,,-1
1172,4,abv,Q,1
1173,0,index,1174,-1
1174,1,id,2436k,1
1175,6,brewery_id,102,-1
1176,0,index,1177n,1
1177,4,abv,0.057,-1
1178,4,abv,,1
1179,3,style,American IPA,-1
1180,9,state,OM,1
1181,4,abv,0.046,-1
1182,9,state,IHI,1
1183,5,ibu,18,-1
1184,2,beer-name,Longboard Island Lagerb,1
1185,7,brewery-name,Krebs Brewing Company (Pete's Pl...,-1
1186,1,id,1637f,1
1187,5,ibu,15,-1
1188,9,state,MN,1
1189,0,index,1190,-1
1190,8,city,,1
1191,1,id,2547,-1
1192,3,style,,1
1193,2,beer-name,Schoolhouse Honey,-1
1194,2,beer-name,10 Degrees of Separationl,1
1195,1,id,2108,-1
1196,7,brewery-name,,1
1197,5,ibu,66,-1
1198,3,style,aAmerican IPA,1
1199,4,abv,0.056,-1
1200,7,brewery-name,,1
1201,6,brewery_id,537,-1
1202,2,beer-name,ETumbleweed IPA,1
1203,4,abv,0.05,-1
1204,7,brewery-name,nCrCpLBeoyn aildwar  snm ekwiga,1
1205,7,brewery-name,Lewis and Clark Brewing Company,-1
1206,9,state,MNT,1
1207,5,ibu,30,-1
1208,8,city,Yorkj,1
1209,1,id,1688,-1
1210,2,beer-name,,1
1211,8,city,York,-1
1212,5,ibu,l40,1
1213,4,abv,0.06,-1
1214,0,index,5121,1
1215,5,ibu,47,-1
1216,0,index,1217l,1
1217,5,ibu,30,-1
1218,5,ibu,,1
1219,3,style,American Amber / Red Ale,-1
1220,5,ibu,33,1
1221,7,brewery-name,Long Trail Brewing Company,-1
1222,9,state,VTE,1
1223,5,ibu,8,-1
1224,5,ibu,,1
1225,8,city,East Fairfield,-1
1226,9,state,,1
1227,8,city,Ashburn,-1
1228,5,ibu,q55,1
1229,8,city,Menominee,-1
1230,4,abv,,1
1231,7,brewery-name,Lucette Brewing Company,-1
1232,3,style,,1
1233,6,brewery_id,245,-1
1234,1,id,,1
1235,2,beer-name,Knotty Pine,-1
1236,9,state,AZe,1
1237,9,state,AZ,-1
1238,4,abv,5.080,1
1239,9,state,OR,-1
1240,2,beer-name,,1
1241,3,style,American Pale Ale (APA),-1
1242,6,brewery_id,,1
1243,4,abv,0.099,-1
1244,9,state,HO,1
1245,4,abv,0.085,-1
1246,4,abv,0.079v,1
1247,6,brewery_id,91,-1
1248,3,style,American Pale Ale (APA)Y,1
1249,4,abv,0.069,-1
1250,3,style,,1
1251,3,style,American Amber / Red Ale,-1
1252,4,abv,0.051q,1
1253,1,id,1113,-1
1254,3,style,uFruit / Vegetable Beer,1
1255,7,brewery-name,Mammoth Brewing Company,-1
1256,4,abv,.0056,1
1257,0,index,1258,-1
1258,7,brewery-name,,1
1259,0,index,1260,-1
1260,5,ibu,,1
1261,0,index,1262,-1
1262,0,index,1263G,1
1263,4,abv,0.055,-1
1264,2,beer-name,ueSsamerr dmiaP,1
1265,4,abv,0.09,-1
1266,8,city,,1
1267,8,city,Philadelphia,-1
1268,2,beer-name,JChaotic Double IPA,1
1269,7,brewery-name,Manzanita Brewing Company,-1
1270,9,state,CA,1
1271,2,beer-name,Gillespie Brown Ale,-1
1272,0,index,3172,1
1273,8,city,Albuquerque,-1
1274,6,brewery_id,443t,1
1275,4,abv,0.072,-1
1276,3,style,LAmerican Pale Ale (APA),1
1277,5,ibu,,-1
1278,3,style,KAmerican Pale Ale (APA),1
1279,3,style,American Double / Imperial IPA,-1
1280,1,id,,1
1281,1,id,2268,-1
1282,0,index,,1
1283,5,ibu,,-1
1284,0,index,1285P,1
1285,8,city,Fort Worth,-1
1286,0,index,7218,1
1287,7,brewery-name,Martin House Brewing Company,-1
1288,1,id,1183,1
1289,2,beer-name,Saranac Shandy,-1
1290,7,brewery-name,HMatt Brewing Company,1
1291,3,style,German Pilsener,-1
1292,7,brewery-name, ye mttCpnBiwaMrnoga,1
1293,3,style,Light Lager,-1
1294,8,city,,1
1295,7,brewery-name,Matt Brewing Company,-1
1296,8,city,,1
1297,2,beer-name,Saranac White IPA,-1
1298,3,style,PemrcWlna iee  ltheAaaA,1
1299,4,abv,0.055,-1
1300,2,beer-name,Saranac Pale Ale (16 oz.)W,1
1301,7,brewery-name,Maui Brewing Company,-1
1302,3,style,,1
1303,4,abv,0.05,-1
1304,8,city,nLahaia,1
1305,5,ibu,,-1
1306,7,brewery-name,Maui Brewing Companyf,1
1307,8,city,Lahaina,-1
1308,3,style,,1
1309,2,beer-name,Mana Wheat,-1
1310,0,index,1311j,1
1311,6,brewery_id,375,-1
1312,1,id,31L,1
1313,2,beer-name,Pit Stop Chocolate Porter,-1
1314,1,id,1236,1
1315,4,abv,0.037,-1
1316,0,index,1173,1
1317,4,abv,0.069,-1
1318,7,brewery-name,Meckley's Ciderya,1
1319,8,city,Hilo,-1
1320,9,state,HIJ,1
1321,6,brewery_id,203,-1
1322,5,ibu,27J,1
1323,0,index,1324,-1
1324,1,id,7216,1
1325,8,city,Miami,-1
1326,6,brewery_id,,1
1327,1,id,1506,-1
1328,8,city,Miamic,1
1329,6,brewery_id,552,-1
1330,0,index,I1331,1
1331,0,index,1332,-1
1332,3,style,,1
1333,5,ibu,24,-1
1334,4,abv,G0.057,1
1335,7,brewery-name,Mike Hess Brewing Company,-1
1336,6,brewery_id,3,1
1337,9,state,CA,-1
1338,0,index,1339S,1
1339,5,ibu,30,-1
1340,7,brewery-name,aMike Hess Brewing Company,1
1341,9,state,IL,-1
1342,4,abv,y0.08,1
1343,5,ibu,,-1
1344,5,ibu,P,1
1345,2,beer-name,En Parfaite Harmonie,-1
1346,7,brewery-name,r BwMgeeinoipkhern,1
1347,7,brewery-name,Mikerphone Brewing,-1
1348,7,brewery-name,ZMikerphone Brewing,1
1349,0,index,1350,-1
1350,7,brewery-name,MikkellerR,1
1351,7,brewery-name,MillKing It Productions,-1
1352,5,ibu,,1
1353,2,beer-name,AXL Pale Ale,-1
1354,5,ibu,,1
1355,6,brewery_id,284,-1
1356,7,brewery-name,UMilwaukee Brewing Company,1
1357,7,brewery-name,Milwaukee Brewing Company,-1
1358,2,beer-name,-GiiO,1
1359,5,ibu,18,-1
1360,2,beer-name,Louie’s Demise Immort-Ale (2010)O,1
1361,2,beer-name,Axe Head Malt Liquor,-1
1362,6,brewery_id,,1
1363,4,abv,0.04,-1
1364,9,state,UWI,1
1365,3,style,American Pale Lager,-1
1366,8,city,TMonroe,1
1367,9,state,WI,-1
1368,3,style,JAmerican Pale Lager,1
1369,8,city,Monroe,-1
1370,9,state,WI,1
1371,1,id,2275,-1
1372,6,brewery_id,,1
1373,4,abv,0.05,-1
1374,2,beer-name,Ctlood zGer,1
1375,7,brewery-name,Mission Brewery,-1
1376,2,beer-name,,1
1377,9,state,CA,-1
1378,1,id,C1476,1
1379,3,style,American Pale Wheat Ale,-1
1380,8,city,boMa,1
1381,0,index,1382,-1
1382,4,abv,f0.055,1
1383,3,style,American Pale Ale (APA),-1
1384,5,ibu,,1
1385,8,city,San Diego,-1
1386,0,index,T1387,1
1387,5,ibu,50,-1
1388,2,beer-name,raArou,1
1389,3,style,Saison / Farmhouse Ale,-1
1390,2,beer-name,RFortunate Islands,1
1391,8,city,San Diego,-1
1392,8,city,Daio genS,1
1393,2,beer-name,Wapiti Amber Ale,-1
1394,2,beer-name,Sweet Georgia BrownU,1
1395,1,id,718,-1
1396,9,state,CAk,1
1397,9,state,NY,-1
1398,3,style,irrS  gc ESBB)tEtrSatin t/eep(axo l,1
1399,0,index,1400,-1
1400,3,style,Märzen / Oktoberfestg,1
1401,7,brewery-name,Morgan Street Brewery,-1
1402,4,abv,0.046b,1
1403,1,id,1046,-1
1404,5,ibu,,1
1405,5,ibu,,-1
1406,8,city,vKinston,1
1407,2,beer-name,Towhead,-1
1408,0,index,,1
1409,9,state,MI,-1
1410,8,city,,1
1411,2,beer-name,Desert Magic IPA,-1
1412,0,index,,1
1413,8,city,Lake Havasu City,-1
1414,1,id,n131,1
1415,0,index,1416,-1
1416,6,brewery_id,366H,1
1417,5,ibu,,-1
1418,9,state,OKF,1
1419,9,state,OK,-1
1420,5,ibu,g10,1
1421,6,brewery_id,143,-1
1422,6,brewery_id,143x,1
1423,0,index,1424,-1
1424,0,index,5214,1
1425,7,brewery-name,Narragansett Brewing Company,-1
1426,4,abv,20.04,1
1427,9,state,RI,-1
1428,6,brewery_id,314,1
1429,2,beer-name,Narragansett Fest Lager,-1
1430,7,brewery-name,,1
1431,5,ibu,,-1
1432,9,state,NOR,1
1433,5,ibu,86,-1
1434,6,brewery_id,387,1
1435,3,style,American Blonde Ale,-1
1436,7,brewery-name,m kbgoyspwB eaeirnNCraan,1
1437,4,abv,0.065,-1
1438,4,abv,0.048r,1
1439,6,brewery_id,337,-1
1440,8,city,xPapillion,1
1441,1,id,1758,-1
1442,3,style,German Pilsenerv,1
1443,5,ibu,40,-1
1444,3,style,American IPAS,1
1445,9,state,CO,-1
1446,9,state,,1
1447,6,brewery_id,82,-1
1448,8,city,Fort CollinsR,1
1449,6,brewery_id,82,-1
1450,8,city,,1
1451,2,beer-name,Fat Tire Amber Ale,-1
1452,1,id,H952,1
1453,4,abv,0.052,-1
1454,9,state,,1
1455,0,index,1456,-1
1456,0,index,w1457,1
1457,1,id,115,-1
1458,1,id,27,1
1459,7,brewery-name,New Belgium Brewing Company,-1
1460,8,city,odbioeWgdr,1
1461,2,beer-name,Sea Hag IPA,-1
1462,3,style,liirP ercnasenAm,1
1463,0,index,1464,-1
1464,0,index,1465s,1
1465,8,city,Woodbridge,-1
1466,2,beer-name,668 Neighbor of the Beast (16 oz.) (2010)b,1
1467,1,id,42,-1
1468,6,brewery_id,k410,1
1469,7,brewery-name,New England Brewing Company,-1
1470,6,brewery_id,,1
1471,4,abv,0.05,-1
1472,8,city,,1
1473,5,ibu,,-1
1474,2,beer-name,Hopitoulas IPAU,1
1475,8,city,New Orleans,-1
1476,4,abv,0.049n,1
1477,6,brewery_id,241,-1
1478,9,state,yTX,1
1479,5,ibu,50,-1
1480,8,city,tlyB haeerMc,1
1481,5,ibu,,-1
1482,5,ibu,35g,1
1483,6,brewery_id,495,-1
1484,7,brewery-name,,1
1485,9,state,MA,-1
1486,7,brewery-name,qNight Shift Brewing,1
1487,5,ibu,31,-1
1488,6,brewery_id,,1
1489,5,ibu,,-1
1490,7,brewery-name,,1
1491,5,ibu,,-1
1492,5,ibu,,1
1493,1,id,2692,-1
1494,4,abv,0094.,1
1495,5,ibu,19,-1
1496,5,ibu,38U,1
1497,0,index,1498,-1
1498,0,index,1499c,1
1499,1,id,1854,-1
1500,1,id,1227q,1
1501,4,abv,0.063,-1
1502,4,abv,0.045M,1
1503,9,state,WI,-1
1504,2,beer-name,o fDILtPei Ahfltae  ,1
1505,6,brewery_id,271,-1
1506,6,brewery_id,F442,1
1507,5,ibu,66,-1
1508,3,style,brtaeeiuF  tee rlge/BV,1
1509,6,brewery_id,150,-1
1510,4,abv,5.400,1
1511,6,brewery_id,150,-1
1512,4,abv,,1
1513,4,abv,0.082,-1
1514,0,index,1155,1
1515,5,ibu,35,-1
1516,8,city,utAsin,1
1517,0,index,1518,-1
1518,0,index,,1
1519,4,abv,0.05,-1
1520,1,id,1081s,1
1521,4,abv,0.092,-1
1522,6,brewery_id,184,1
1523,6,brewery_id,148,-1
1524,8,city,ArvadaU,1
1525,0,index,1526,-1
1526,3,style,ePAA aPlmAa( n)c reliAe,1
1527,0,index,1528,-1
1528,5,ibu,19h,1
1529,1,id,1058,-1
1530,5,ibu,29V,1
1531,5,ibu,45,-1
1532,9,state,IAQ,1
1533,1,id,600,-1
1534,3,style,,1
1535,6,brewery_id,301,-1
1536,1,id,6814,1
1537,6,brewery_id,301,-1
1538,8,city,iDanville,1
1539,7,brewery-name,Old Forge Brewing Company,-1
1540,5,ibu,,1
1541,8,city,Danville,-1
1542,6,brewery_id,,1
1543,2,beer-name,Endless Summer Ale (2011),-1
1544,9,state,WAH,1
1545,0,index,1546,-1
1546,8,city,,1
1547,8,city,Airway Heights,-1
1548,1,id,2615,1
1549,9,state,GA,-1
1550,4,abv,5030.,1
1551,8,city,Longmont,-1
1552,7,brewery-name,dOskar Blues Brewery,1
1553,8,city,Longmont,-1
1554,6,brewery_id,661,1
1555,2,beer-name,CAN'D AID Foundation,-1
1556,1,id,1752D,1
1557,4,abv,0.05,-1
1558,3,style, ciAAmPIanre,1
1559,9,state,CO,-1
1560,8,city,togLnonm,1
1561,7,brewery-name,Oskar Blues Brewery,-1
1562,1,id,X993,1
1563,6,brewery_id,166,-1
1564,2,beer-name,Dale's Pale Aleh,1
1565,6,brewery_id,166,-1
1566,6,brewery_id,166a,1
1567,0,index,1568,-1
1568,8,city,,1
1569,8,city,Longmont,-1
1570,6,brewery_id,166e,1
1571,7,brewery-name,Oskar Blues Brewery,-1
1572,9,state,,1
1573,0,index,1574,-1
1574,0,index,,1
1575,1,id,565,-1
1576,4,abv,q0.09,1
1577,2,beer-name,G'KNIGHT (12 oz.),-1
1578,8,city,,1
1579,4,abv,0.053,-1
1580,9,state,COH,1
1581,5,ibu,35,-1
1582,8,city,Longmontp,1
1583,3,style,American Pale Ale (APA),-1
1584,3,style,American Double / Imperial IPAt,1
1585,3,style,Russian Imperial Stout,-1
1586,5,ibu,89,1
1587,8,city,Lyons,-1
1588,4,abv,,1
1589,7,brewery-name,Oskar Blues Brewery,-1
1590,1,id,,1
1591,9,state,CO,-1
1592,7,brewery-name,uOskeesBre Byar rlw,1
1593,2,beer-name,Dale's Pale Ale (2003),-1
1594,5,ibu,,1
1595,8,city,Lyons,-1
1596,6,brewery_id,350,1
1597,4,abv,0.087,-1
1598,9,state,CN,1
1599,1,id,1328,-1
1600,0,index,u1601,1
1601,0,index,1602,-1
1602,6,brewery_id,K389,1
1603,3,style,American White IPA,-1
1604,5,ibu,55p,1
1605,9,state,AR,-1
1606,1,id,o1684,1
1607,1,id,927,-1
1608,7,brewery-name,Pateros Creek Brewing Companyg,1
1609,5,ibu,48,-1
1610,8,city,,1
1611,3,style,English Bitter,-1
1612,0,index,,1
1613,2,beer-name,Rodeo Rye Pale Ale,-1
1614,8,city,eyG idntrCa,1
1615,3,style,American Pale Lager,-1
1616,8,city,,1
1617,7,brewery-name,Payette Brewing Company,-1
1618,1,id,,1
1619,2,beer-name,Fresh Cut Pilsner,-1
1620,8,city,QPortland,1
1621,1,id,2238,-1
1622,2,beer-name,i eaKHl  Eb olRyenerrtPosen,1
1623,4,abv,0.065,-1
1624,9,state,,1
1625,0,index,1626,-1
1626,3,style,e GPlmnrenirsea,1
1627,8,city,Comstock Park,-1
1628,8,city,,1
1629,9,state,MI,-1
1630,0,index,1631T,1
1631,5,ibu,40,-1
1632,3,style,American IPAs,1
1633,1,id,1062,-1
1634,2,beer-name,PSd9crmre 5'i1t)eeW(B9uk me es w,1
1635,7,brewery-name,Pete's Brewing Company,-1
1636,8,city,JSan Antonio,1
1637,7,brewery-name,Pete's Brewing Company,-1
1638,8,city,QSan Antonio,1
1639,5,ibu,,-1
1640,6,brewery_id,11O,1
1641,4,abv,0.059,-1
1642,5,ibu,20g,1
1643,6,brewery_id,11,-1
1644,0,index,1645I,1
1645,5,ibu,,-1
1646,8,city,,1
1647,6,brewery_id,355,-1
1648,4,abv,,1
1649,2,beer-name,Atom Splitter Pale Ale,-1
1650,2,beer-name,A al HottDee,1
1651,3,style,American Black Ale,-1
1652,5,ibu,,1
1653,7,brewery-name,Piney River Brewing Company,-1
1654,0,index,1655I,1
1655,2,beer-name,Black Walnut Wheat,-1
1656,5,ibu,O20,1
1657,3,style,American IPA,-1
1658,1,id,2559a,1
1659,6,brewery_id,324,-1
1660,6,brewery_id,324v,1
1661,9,state,CA,-1
1662,9,state,CA,1
1663,6,brewery_id,370,-1
1664,3,style,,1
1665,3,style,American Pale Ale (APA),-1
1666,9,state,HO,1
1667,2,beer-name,Ponderosa IPA,-1
1668,5,ibu,,1
1669,5,ibu,14,-1
1670,2,beer-name,JHideout Helles,1
1671,1,id,1462,-1
1672,1,id,1461b,1
1673,9,state,CO,-1
1674,4,abv,.0805,1
1675,0,index,1676,-1
1676,7,brewery-name,,1
1677,8,city,Seattle,-1
1678,8,city,Greenvilleh,1
1679,6,brewery_id,246,-1
1680,6,brewery_id,167,1
1681,9,state,TX,-1
1682,3,style,Goes,1
1683,9,state,TX,-1
1684,7,brewery-name,Agpenrea Rlm anieCwlyBo ,1
1685,2,beer-name,Firemans #4 Blonde Ale (2013),-1
1686,3,style,,1
1687,1,id,1091,-1
1688,6,brewery_id,P128,1
1689,1,id,830,-1
1690,7,brewery-name,gRed Hare Brewing Company,1
1691,9,state,GA,-1
1692,7,brewery-name,wdanen piCme  eRBrragHyo,1
1693,6,brewery_id,68,-1
1694,9,state,DM,1
1695,3,style,Belgian IPA,-1
1696,1,id,5213,1
1697,0,index,1698,-1
1698,6,brewery_id,430,1
1699,0,index,1700,-1
1700,5,ibu,44h,1
1701,7,brewery-name,Redhook Brewery,-1
1702,5,ibu,,1
1703,1,id,1374,-1
1704,1,id,q1373,1
1705,7,brewery-name,Refuge Brewery,-1
1706,0,index,7107,1
1707,5,ibu,60,-1
1708,0,index,,1
1709,6,brewery_id,110,-1
1710,0,index,1117,1
1711,5,ibu,100,-1
1712,6,brewery_id,386T,1
1713,6,brewery_id,386,-1
1714,1,id,710,1
1715,2,beer-name,Miner's Gold,-1
1716,9,state,CO,1
1717,9,state,CO,-1
1718,5,ibu,a,1
1719,7,brewery-name,Revolution Brewing,-1
1720,0,index,1721v,1
1721,1,id,1133,-1
1722,2,beer-name,Rosa Hibiscus Alea,1
1723,1,id,418,-1
1724,0,index,a1725,1
1725,3,style,American Porter,-1
1726,8,city,Chicagof,1
1727,4,abv,0.05,-1
1728,2,beer-name,setHlu,1
1729,4,abv,0.055,-1
1730,5,ibu,N60,1
1731,6,brewery_id,93,-1
1732,5,ibu,,1
1733,2,beer-name,Zen,-1
1734,4,abv,0.072i,1
1735,9,state,OH,-1
1736,7,brewery-name,iRight Brain Brewery,1
1737,2,beer-name,Gose,-1
1738,2,beer-name,nlAsn dleIa iMTila aer,1
1739,6,brewery_id,459,-1
1740,7,brewery-name,eteBrve oNhiyrR rrw,1
1741,3,style,American IPA,-1
1742,3,style,American Pale Ale (APA)O,1
1743,3,style,American IPA,-1
1744,0,index,1475,1
1745,3,style,Pumpkin Ale,-1
1746,0,index,,1
1747,4,abv,0.071,-1
1748,4,abv,2060.,1
1749,7,brewery-name,Rivertowne Brewing Company,-1
1750,5,ibu,O,1
1751,5,ibu,,-1
1752,1,id,1103d,1
1753,0,index,1754,-1
1754,7,brewery-name,,1
1755,7,brewery-name,Rivertowne Brewing Company,-1
1756,1,id,l1099,1
1757,8,city,Export,-1
1758,5,ibu,,1
1759,1,id,2074,-1
1760,1,id,,1
1761,4,abv,0.055,-1
1762,8,city,,1
1763,1,id,363,-1
1764,2,beer-name,vCornerstone IPA,1
1765,3,style,American Adjunct Lager,-1
1766,4,abv,0.051v,1
1767,0,index,1768,-1
1768,1,id,c1576,1
1769,7,brewery-name,RoughTail Brewing Company,-1
1770,1,id,4023,1
1771,3,style,Belgian Strong Pale Ale,-1
1772,5,ibu,y,1
1773,6,brewery_id,164,-1
1774,3,style,nlBaAekAmccre  ali,1
1775,6,brewery_id,164,-1
1776,5,ibu,S28,1
1777,1,id,1479,-1
1778,0,index,1779J,1
1779,7,brewery-name,Ruhstaller Beer Company,-1
1780,3,style,,1
1781,3,style,American Amber / Red Ale,-1
1782,3,style,bWetrii,1
1783,6,brewery_id,288,-1
1784,5,ibu,Y40,1
1785,4,abv,0.048,-1
1786,4,abv,e0.069,1
1787,3,style,Winter Warmer,-1
1788,7,brewery-name,,1
1789,6,brewery_id,30,-1
1790,5,ibu,,1
1791,3,style,American Pale Wheat Ale,-1
1792,7,brewery-name,,1
1793,4,abv,0.055,-1
1794,5,ibu,15z,1
1795,3,style,American IPA,-1
1796,6,brewery_id,J30,1
1797,1,id,850,-1
1798,5,ibu,,1
1799,3,style,Fruit / Vegetable Beer,-1
1800,3,style,American Pale Ale (APA)G,1
1801,9,state,AZ,-1
1802,7,brewery-name,ASanTan Brewing Company,1
1803,0,index,1804,-1
1804,3,style,mcl/ abmdneeRAAre ri  eA,1
1805,2,beer-name,Sanitas Saison Ale,-1
1806,5,ibu,56,1
