tid,cid,column,value,label
3340,8,priceRange,Y,1
3341,15,aka,,-1
3342,3,city,,1
3343,11,neighborhood,Central LA;Central Hollywood,-1
3344,13,years-in-business,,1
3345,3,city,Los Angeles,-1
3346,14,extra-phones,gTollFree;(800) 510-3663,1
3347,12,payment-method,all major credit cards;amex;discover,-1
3348,13,years-in-business,,1
3349,0,id,3350,-1
3350,9,categories,RtnrehannCtsu sas;sRtreitsaeaeu,1
3351,12,payment-method,all major credit cards,-1
3352,2,streetAddress,denaaW65C  5lvu Bgh3,1
3353,4,state,CA,-1
3354,11,neighborhood,Central LA;Central HollywoodP,1
3355,13,years-in-business,,-1
3356,0,id,e3357,1
3357,10,ratingValue,4.5,-1
3358,12,payment-method,Bamex;discover;master card;visa;all major credit cards,1
3359,4,state,CA,-1
3360,9,categories,Thai Restaurants;Barbecue Restaurants;Asian Restaurants;Restaurantsp,1
3361,9,categories,Latin American Restaurants;Family Style Restaurants;Mexican Restaurants;Restaurants,-1
3362,3,city,sglLeos Ane,1
3363,5,zipCode,90005,-1
3364,5,zipCode,,1
3365,0,id,3366,-1
3366,0,id,3367Y,1
3367,12,payment-method,mastercard;amex;visa,-1
3368,0,id,3963,1
3369,5,zipCode,90043,-1
3370,14,extra-phones,,1
3371,15,aka,,-1
3372,2,streetAddress,,1
3373,8,priceRange,,-1
3374,1,name,Htake a bao,1
3375,7,website,http://www.fridarestaurant.com,-1
3376,13,years-in-business,B,1
3377,13,years-in-business,24,-1
3378,13,years-in-business,i15,1
3379,12,payment-method,,-1
3380,12,payment-method,master card;visa;all major credit cardsa,1
3381,9,categories,Sushi Bars;Japanese Restaurants;Asian Restaurants;Restaurants,-1
3382,10,ratingValue,S4.5,1
3383,2,streetAddress,3782 S Figueroa St,-1
3384,13,years-in-business,5Z,1
3385,3,city,Los Angeles,-1
3386,0,id,3738,1
3387,12,payment-method,cash only,-1
3388,9,categories,tRs eruCenauaseat ua;;saCtn;uTseentrisntsR senr ra;ktitasasnRauraAesReOartttesh,1
3389,15,aka,,-1
3390,7,website,Hhttp://www.lotusonflower.com,1
3391,13,years-in-business,7,-1
3392,8,priceRange,$H,1
3393,15,aka,Harand USA LLC,-1
3394,9,categories,Pizza;Italian Restaurants;Restaurantsd,1
3395,2,streetAddress,698 Irolo St,-1
3396,5,zipCode,h90016,1
3397,14,extra-phones,Phone;(323) 295-3474,-1
3398,11,neighborhood,Central LA;PICO;Wilshire Vistal,1
3399,5,zipCode,90016,-1
3400,11,neighborhood,Central LA;Pico Unionn,1
3401,2,streetAddress,131 N Larchmont Blvd,-1
3402,9,categories,,1
3403,14,extra-phones,Fax;(213) 626-6048,-1
3404,10,ratingValue,X,1
3405,9,categories,Chinese Restaurants;Seafood Restaurants;Asian Restaurants;Restaurants,-1
3406,1,name,,1
3407,7,website,,-1
3408,2,streetAddress,,1
3409,14,extra-phones,,-1
3410,12,payment-method,,1
3411,11,neighborhood,Central LA;Historic Cultural;Little Tokyo,-1
3412,0,id,Z3413,1
3413,6,phone,(323) 257-1437,-1
3414,14,extra-phones,,1
3415,1,name,sushi koo,-1
3416,13,years-in-business,,1
3417,13,years-in-business,8,-1
3418,8,priceRange,,1
3419,1,name,western soondae,-1
3420,14,extra-phones,cPrimary Phone;(310) 273-2222;Phone;(310) 273-2222,1
3421,1,name,frankie's on melrose,-1
3422,0,id,2433,1
3423,12,payment-method,,-1
3424,2,streetAddress,N2321 E 1st St,1
3425,15,aka,,-1
3426,15,aka,G,1
3427,4,state,CA,-1
3428,14,extra-phones,OPhone;(323) 486-8828;Fax;(323) 883-1806,1
3429,8,priceRange,$$,-1
3430,0,id,3314,1
3431,2,streetAddress,8722 W 3rd St,-1
3432,11,neighborhood,CAse;WtairediCLy tt-Mln ,1
3433,15,aka,,-1
3434,15,aka,,1
3435,3,city,Los Angeles,-1
3436,12,payment-method,o,1
3437,1,name,simple things sandwich & pie,-1
3438,6,phone,(323) 257-7399e,1
3439,1,name,caffe bene,-1
3440,1,name,Jpollo a la brasa,1
3441,5,zipCode,90007,-1
3442,8,priceRange,$$I,1
3443,9,categories,Vietnamese Restaurants;Chinese Restaurants;Asian Restaurants;Restaurants,-1
3444,8,priceRange,$v,1
3445,10,ratingValue,,-1
3446,15,aka,,1
3447,12,payment-method,all major credit cards;discover,-1
3448,6,phone, 6(9)59-363236,1
3449,15,aka,,-1
3450,7,website,c,1
3451,6,phone,(213) 624-9865,-1
3452,6,phone,K(310) 837-0252,1
3453,0,id,3454,-1
3454,5,zipCode,,1
3455,2,streetAddress,2601 W Temple St,-1
3456,7,website,c,1
3457,15,aka,,-1
3458,15,aka,z,1
3459,14,extra-phones,,-1
3460,1,name,,1
3461,1,name,el greco cafe & rotisserie,-1
3462,3,city,GLos Angeles,1
3463,14,extra-phones,,-1
3464,5,zipCode,Y90026,1
3465,6,phone,(213) 625-0602,-1
3466,14,extra-phones,,1
3467,11,neighborhood,Central LA;Greater Wilshire,-1
3468,4,state,AC,1
3469,1,name,badmaash,-1
3470,12,payment-method,Aall major credit cards,1
3471,9,categories,German Restaurants;Caterers;Restaurants;Hot Dog Stands & Restaurants,-1
3472,4,state,,1
3473,2,streetAddress,101 S La Brea Ave,-1
3474,3,city,g oeslsLenA,1
3475,3,city,Los Angeles,-1
3476,6,phone,(323) 785-7244n,1
3477,12,payment-method,,-1
3478,13,years-in-business,,1
3479,11,neighborhood,West Los Angeles,-1
3480,2,streetAddress,6245 W 87th StT,1
3481,9,categories,Asian Restaurants;Chinese Restaurants;Caterers;Family Style Restaurants;Take Out Restaurants;Restaurants,-1
3482,3,city,nLos Angeles,1
3483,14,extra-phones,Phone;(323) 238-0420;Phone;(323) 231-7085;Phone;(323) 233-0285;Primary Phone;(323) 233-0285,-1
3484,2,streetAddress,E 2 tS7 t10h9,1
3485,12,payment-method,,-1
3486,8,priceRange,$$n,1
3487,15,aka,,-1
3488,7,website,G,1
3489,10,ratingValue,,-1
3490,5,zipCode,Q90036,1
3491,2,streetAddress,1442 Westwood Blvd,-1
3492,15,aka,GTaco's Baja Encenada,1
3493,9,categories,Coffee & Espresso Restaurants;Wedding Cakes & Pastries;Dessert Restaurants;Bakeries;American Restaurants;Ice Cream & Frozen Desserts;Family Style Restaurants;Coffee Shops;Coffee & Tea;Restaurants,-1
3494,12,payment-method,mamex;master card;visa,1
3495,0,id,3496,-1
3496,1,name,nsdgn roieuqi aen,1
3497,11,neighborhood,Central LA;Hollywood Hills West,-1
3498,7,website,,1
3499,2,streetAddress,1807 N Cahuenga Blvd,-1
3500,10,ratingValue,5B,1
3501,2,streetAddress,2160 Colorado Blvd,-1
3502,9,categories,PPizza;Caterers;Italian Restaurants;Take Out Restaurants;American Restaurants;Sandwich Shops;Restaurants,1
3503,11,neighborhood,Central LA;Little Armenia;East Hollywood;Wilshire Center - Koreatown;Central La;Mid-Wilshire,-1
3504,4,state,zCA,1
3505,14,extra-phones,Phone;(310) 312-3999,-1
3506,2,streetAddress,y923 S Vermont Ave,1
3507,12,payment-method,cash only,-1
3508,4,state,CAi,1
3509,9,categories,Hamburgers & Hot Dogs;American Restaurants;Take Out Restaurants;Restaurants,-1
3510,0,id,,1
3511,5,zipCode,90064,-1
3512,2,streetAddress,5837 S Figueroa Sts,1
3513,12,payment-method,visa;all major credit cards;amex;discover;mastercard,-1
3514,9,categories,Pizza;Restaurants;Take Out Restaurants;Italian Restaurantsn,1
3515,12,payment-method,,-1
3516,7,website,,1
3517,14,extra-phones,,-1
3518,2,streetAddress,,1
3519,2,streetAddress,820 N Western Ave,-1
3520,11,neighborhood,West Los Angeles;Marina del Reyf,1
3521,14,extra-phones,Phone;(323) 375-3459;Phone;(323) 660-3286;Phone;(323) 660-8507;Phone;(323) 660-8604;Fax;(323) 660-3286,-1
3522,2,streetAddress,11870 Santa Monica Blvd Ste 110x,1
3523,9,categories,Japanese Restaurants;Asian Restaurants;Sushi Bars;Family Style Restaurants;Take Out Restaurants;Restaurants,-1
3524,4,state,AC,1
3525,4,state,CA,-1
3526,6,phone,b(213) 382-2103,1
3527,2,streetAddress,1423 W Pico Blvd,-1
3528,5,zipCode,,1
3529,2,streetAddress,2068 Sawtelle Blvd,-1
3530,11,neighborhood,,1
3531,6,phone,(323) 933-2480,-1
3532,3,city,,1
3533,8,priceRange,$,-1
3534,2,streetAddress,8ivdWc10B o 0 Pl0,1
3535,0,id,3536,-1
3536,6,phone,,1
3537,13,years-in-business,26,-1
3538,14,extra-phones,Extra phone;(213) 483-7778b,1
3539,3,city,Los Angeles,-1
3540,3,city,Los AngelesD,1
3541,1,name,pico cafe,-1
3542,4,state,CAX,1
3543,9,categories,American Restaurants;Mexican Restaurants;Caterers;Latin American Restaurants;Restaurants,-1
3544,14,extra-phones,Fax;(213) 617-0330y,1
3545,9,categories,American Restaurants;Take Out Restaurants;Coffee Shops;Delicatessens;Restaurants,-1
3546,0,id,3547V,1
3547,0,id,3548,-1
3548,7,website,,1
3549,9,categories,Mexican Restaurants;Caterers;Latin American Restaurants;Bar & Grills;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Restaurants,-1
3550,9,categories,Coffee Shops;Coffee & Tea;Restaurants;Coffee & Espresso Restaurantsj,1
3551,1,name,sabina's european restaurant,-1
3552,0,id,5335,1
3553,5,zipCode,90012,-1
3554,11,neighborhood,VWestwood;West Los Angeles,1
3555,7,website,http://locations.dennys.com/CA/LOS-ANGELES/248019,-1
3556,7,website,tuhanecrtay.aer/mprtanls/t:o,1
3557,8,priceRange,,-1
3558,4,state,,1
3559,11,neighborhood,Central LA;Hollywood Hills West,-1
3560,3,city,RLos Angeles,1
3561,4,state,CA,-1
3562,5,zipCode,00019,1
3563,1,name,the counter,-1
3564,5,zipCode,90018o,1
3565,7,website,http://www.planetdailies.com,-1
3566,13,years-in-business,,1
3567,7,website,http://www.japaneserestaurantinfo.com/nikonikosushi;http://japaneserestaurantinfo.com,-1
3568,9,categories,vChinese Restaurants;Asian Restaurants;Seafood Restaurants;Restaurants,1
3569,4,state,CA,-1
3570,2,streetAddress,,1
3571,12,payment-method,all major credit cards;discover;amex;visa;mastercard,-1
3572,15,aka,,1
3573,11,neighborhood,East LA;Silver Lake,-1
3574,13,years-in-business,21,1
3575,9,categories,Cafeterias;Breakfast Brunch & Lunch Restaurants;Restaurants,-1
3576,9,categories,Japanese Restaurants;Restaurantsa,1
3577,6,phone,(323) 960-0037,-1
3578,0,id,,1
3579,12,payment-method,mastercard;visa,-1
3580,14,extra-phones,,1
3581,5,zipCode,90017,-1
3582,15,aka,,1
3583,7,website,http://www.sottorestaurant.com,-1
3584,15,aka,,1
3585,8,priceRange,$$,-1
3586,13,years-in-business,,1
3587,6,phone,(323) 465-5586,-1
3588,14,extra-phones,c,1
3589,14,extra-phones,,-1
3590,1,name,k town bbqK,1
3591,13,years-in-business,,-1
3592,14,extra-phones,,1
3593,11,neighborhood,Mar Vista;West Los Angeles;Westdale,-1
3594,2,streetAddress,93 Wc P4oBvi0ld ,1
3595,5,zipCode,90004,-1
3596,11,neighborhood,oKeteneC- aote;CrairrA hln Ww rlneisLt,1
3597,0,id,3598,-1
3598,9,categories,,1
3599,0,id,3600,-1
3600,11,neighborhood,ZHistoric Cultural;Little Tokyo;Central LA,1
3601,11,neighborhood,East LA;Boyle Heights,-1
3602,7,website,,1
3603,3,city,Los Angeles,-1
3604,5,zipCode,97050,1
3605,2,streetAddress,12406 W Washington Blvd,-1
3606,10,ratingValue,H,1
3607,4,state,CA,-1
3608,15,aka,G,1
3609,1,name,bella pita,-1
3610,6,phone,(213) 747-3700T,1
3611,8,priceRange,$,-1
3612,4,state,CAt,1
3613,9,categories,Cafeterias;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Caterers;Restaurants,-1
3614,7,website,/wa.arocsgoltkhwwewb.:te/mcpf,1
3615,4,state,CA,-1
3616,13,years-in-business,j,1
3617,9,categories,Restaurants;Breakfast Brunch & Lunch Restaurants;Coffee Shops;Sandwich Shops;American Restaurants;Coffee & Tea;Coffee & Espresso Restaurants,-1
3618,2,streetAddress,Sy7lsegKi5 8 rn D,1
3619,10,ratingValue,1,-1
3620,14,extra-phones,n,1
3621,5,zipCode,90001,-1
3622,11,neighborhood,E oeenLAsgslta s,1
3623,10,ratingValue,,-1
3624,1,name,Xshin sa dong restaurant,1
3625,12,payment-method,,-1
3626,14,extra-phones,l,1
3627,5,zipCode,90013,-1
3628,14,extra-phones,Phone;(424) 217-5314;Fax;(310) 477-0600q,1
3629,1,name,t.g.i. friday's,-1
3630,6,phone,y(213) 625-0341,1
3631,6,phone,(323) 874-3333,-1
3632,7,website,jut.thwswa-pt:/milatwo/c.,1
3633,8,priceRange,,-1
3634,0,id,V3635,1
3635,13,years-in-business,,-1
3636,13,years-in-business,55,1
3637,2,streetAddress,618 S Broadway,-1
3638,4,state,CAt,1
3639,12,payment-method,amex;diners club;master card;visa,-1
3640,7,website,kop.iah/amlttooclcif/ranw:,1
3641,9,categories,American Restaurants;French Restaurants;Restaurants,-1
3642,8,priceRange,J,1
3643,6,phone,(213) 388-4992,-1
3644,7,website,Vhttp://www.starbucks.com,1
3645,11,neighborhood,Central LA;Greater Griffith Park;Los Feliz,-1
3646,7,website,,1
3647,0,id,3648,-1
3648,4,state,AC,1
3649,1,name,fig restaurant,-1
3650,15,aka,esiM'exta naLRsntarui apctu,1
3651,13,years-in-business,2,-1
3652,9,categories,American Restaurants;Sandwich Shops;Health Food Restaurants;Restaurantse,1
3653,10,ratingValue,,-1
3654,5,zipCode,,1
3655,1,name,la yimonae,-1
3656,8,priceRange,,1
3657,2,streetAddress,429 N Western Ave # 7,-1
3658,12,payment-method,cash onlyE,1
3659,4,state,CA,-1
3660,3,city,gneo slAseL,1
3661,4,state,CA,-1
3662,1,name,la noche buena restaurantP,1
3663,3,city,Los Angeles,-1
3664,6,phone,-5( 1)73740217,1
3665,2,streetAddress,2921 Los Feliz Blvd,-1
3666,2,streetAddress,13223 W Washington BlvdS,1
3667,7,website,,-1
3668,2,streetAddress,M0S1 3 aS4itn ,1
3669,6,phone,(213) 744-1910,-1
3670,4,state,,1
3671,14,extra-phones,Phone;(323) 930-0095;Fax Number;(323) 930-0095,-1
3672,14,extra-phones,PFax;(310) 441-4068,1
3673,13,years-in-business,,-1
3674,6,phone,)3712(3-29 100,1
3675,4,state,CA,-1
3676,6,phone,a(213) 680-9036,1
3677,2,streetAddress,939 Broxton Ave,-1
3678,1,name,,1
3679,3,city,Los Angeles,-1
3680,5,zipCode,90004,1
3681,13,years-in-business,14,-1
3682,11,neighborhood,Southeast Los Angeles;South LA;CANNDUh,1
3683,0,id,3684,-1
3684,8,priceRange,$C,1
3685,3,city,Los Angeles,-1
3686,8,priceRange,,1
3687,15,aka,II Capriccio Restaurant On Vermont;Il Capriccio Restaurant On Vermont,-1
3688,4,state,CAq,1
3689,7,website,http://www.bistrotekla.com,-1
3690,7,website,http://frenchcrepe.comj,1
3691,12,payment-method,cash;master card;visa,-1
3692,3,city,Los Angelesx,1
3693,13,years-in-business,42,-1
3694,3,city,ALos Angeles,1
3695,5,zipCode,90033,-1
3696,14,extra-phones,E,1
3697,2,streetAddress,7675 Beverly Blvd,-1
3698,6,phone,1939 7(-)36862,1
3699,13,years-in-business,,-1
3700,11,neighborhood,e  ihier-en twrWKsCt;ornlLataereo AnCl,1
3701,0,id,3702,-1
3702,14,extra-phones,J,1
3703,10,ratingValue,,-1
3704,15,aka,,1
3705,0,id,3706,-1
3706,0,id,,1
3707,4,state,CA,-1
3708,6,phone,,1
3709,1,name,le petit greek,-1
3710,1,name,peppone restaurante,1
3711,5,zipCode,90064,-1
3712,0,id,3713Z,1
3713,9,categories,Restaurants;Wedding Reception Locations & Services;Banquet Halls & Reception Facilities;Japanese Restaurants;Sushi Bars;Asian Restaurants;Fine Dining Restaurants;Mongolian Restaurants;Bar & Grills,-1
3714,5,zipCode,U90008,1
3715,13,years-in-business,,-1
3716,0,id,3717H,1
3717,5,zipCode,90005,-1
3718,11,neighborhood,QWest Los Angeles,1
3719,13,years-in-business,4,-1
3720,0,id,t3721,1
3721,14,extra-phones,,-1
3722,15,aka,m,1
3723,2,streetAddress,1220 W 7th St,-1
3724,4,state,KCA,1
3725,12,payment-method,all major credit cards;discover,-1
3726,0,id,3727R,1
3727,8,priceRange,,-1
3728,1,name,,1
3729,14,extra-phones,,-1
3730,9,categories,Japanese Restaurants;Take Out Restaurants;Restaurantsu,1
3731,12,payment-method,all major credit cards,-1
3732,2,streetAddress,716 N Highland Avem,1
3733,15,aka,Gulfstream Aerospace Corp;Gulfstream Restaurant;Gulfstream_la;Gulfstream - Los Angeles (CC),-1
3734,15,aka,H,1
3735,6,phone,(323) 256-1644,-1
3736,6,phone,39(0)22131- 58,1
3737,6,phone,(213) 625-0805,-1
3738,3,city, AgeoesLnls,1
3739,4,state,CA,-1
3740,5,zipCode,90066O,1
3741,15,aka,,-1
3742,11,neighborhood,,1
3743,2,streetAddress,6515 S Sepulveda Blvd,-1
3744,4,state,CAK,1
3745,4,state,CA,-1
3746,4,state,,1
3747,12,payment-method,cash;all major credit cards,-1
3748,3,city,Los AngelesK,1
3749,1,name,susana's restaurant,-1
3750,0,id,3751c,1
3751,10,ratingValue,4,-1
3752,0,id,7353,1
3753,1,name,dragon express,-1
3754,14,extra-phones,Q,1
3755,14,extra-phones,,-1
3756,3,city,l snoesAegL,1
3757,13,years-in-business,44,-1
3758,4,state,,1
3759,3,city,Los Angeles,-1
3760,3,city,,1
3761,0,id,3762,-1
3762,1,name,Itacone flavor grill,1
3763,6,phone,(323) 234-0382,-1
3764,2,streetAddress,X5282 Hollywood Blvd,1
3765,15,aka,,-1
3766,0,id,3767v,1
3767,11,neighborhood,Westgate;West Los Angeles,-1
3768,13,years-in-business,,1
3769,4,state,CA,-1
3770,14,extra-phones,p,1
3771,8,priceRange,,-1
3772,13,years-in-business,15n,1
3773,12,payment-method,,-1
3774,14,extra-phones,,1
3775,9,categories,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Family Style Restaurants;Chinese Restaurants;Restaurants,-1
3776,11,neighborhood,Jefferson;Central La;West Adams;South LA;Congress Northr,1
3777,6,phone,(213) 489-5626,-1
3778,0,id,P3779,1
3779,3,city,Los Angeles,-1
3780,3,city,noelgA esLs,1
3781,4,state,CA,-1
3782,3,city,vLos Angeles,1
3783,13,years-in-business,5,-1
3784,0,id,7385,1
3785,6,phone,(323) 292-8888,-1
3786,15,aka,S,1
3787,4,state,CA,-1
3788,1,name,,1
3789,6,phone,(310) 824-3322,-1
3790,15,aka,vwoi srlHH' oIeelolenayvDvy 'DonrO  l;nns i(MiMDdlh'silHcIdle Ie i)dor;Mgfee wf ol,1
3791,8,priceRange,,-1
3792,11,neighborhood,,1
3793,12,payment-method,amex;discover;master card;visa;cash;diners club,-1
3794,10,ratingValue,Q,1
3795,12,payment-method,discover;all major credit cards,-1
3796,12,payment-method,,1
3797,3,city,Los Angeles,-1
3798,12,payment-method,visa;discover;all major credit cards;mastercard;amexs,1
3799,9,categories,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Caterers;Restaurants,-1
3800,11,neighborhood,SCentral LA;Wilshire Center - Koreatown,1
3801,4,state,CA,-1
3802,9,categories,gFamily Style Restaurants;Latin American Restaurants;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Restaurants,1
3803,14,extra-phones,,-1
3804,15,aka,x,1
3805,0,id,3806,-1
3806,4,state,CAE,1
3807,15,aka,,-1
3808,1,name,zzimrp a,1
3809,5,zipCode,90028,-1
3810,8,priceRange,,1
3811,0,id,3812,-1
3812,13,years-in-business,c28,1
3813,3,city,Los Angeles,-1
3814,3,city,AenlLss goe,1
3815,8,priceRange,$$,-1
3816,13,years-in-business,15Z,1
3817,5,zipCode,90015,-1
3818,5,zipCode,90049W,1
3819,3,city,Los Angeles,-1
3820,11,neighborhood,,1
3821,11,neighborhood,South LA;Congress Southwest,-1
3822,10,ratingValue,f4.5,1
3823,3,city,Los Angeles,-1
3824,5,zipCode,X90046,1
3825,11,neighborhood,Central LA;Historic Cultural;Little Tokyo,-1
3826,15,aka,,1
3827,4,state,CA,-1
3828,3,city,,1
3829,4,state,CA,-1
3830,7,website,W,1
3831,9,categories,Coffee & Espresso Restaurants;Coffee Shops;Tea Rooms;Coffee & Tea;Breakfast Brunch & Lunch Restaurants;Restaurants,-1
3832,3,city,,1
3833,15,aka,,-1
3834,8,priceRange,$P,1
3835,13,years-in-business,,-1
3836,14,extra-phones,xPhone;(310) 421-9062;Fax;(310) 231-1098,1
3837,6,phone,(310) 258-9603,-1
3838,3,city,Los Angelese,1
3839,7,website,http://www.oki-dog.com,-1
3840,2,streetAddress,,1
3841,3,city,Los Angeles,-1
3842,10,ratingValue,S,1
3843,7,website,http://www.overlandcafe.com,-1
3844,10,ratingValue,4.5P,1
3845,15,aka,,-1
3846,5,zipCode,09904,1
3847,4,state,CA,-1
3848,2,streetAddress,539 S Western Avel,1
3849,4,state,CA,-1
3850,10,ratingValue,f,1
3851,1,name,sushi house unico,-1
3852,4,state,AC,1
3853,3,city,Los Angeles,-1
3854,15,aka,,1
3855,5,zipCode,90045,-1
3856,5,zipCode,76009,1
3857,6,phone,(310) 657-7355,-1
3858,3,city,gsloeneLAs ,1
3859,6,phone,(323) 255-6155,-1
3860,10,ratingValue,e4.5,1
3861,3,city,Los Angeles,-1
3862,9,categories,Family Style Restaurants;Restaurantsc,1
3863,11,neighborhood,West Los Angeles;Brentwood,-1
3864,11,neighborhood,Central LA;Larchmont;Greater WilshireN,1
3865,13,years-in-business,,-1
3866,4,state,CAJ,1
3867,5,zipCode,90019,-1
3868,11,neighborhood, gSoosehotNsLrrAnu thC;,1
3869,14,extra-phones,Phone;(310) 564-1410;Phone;(310) 474-3018;Fax;(310) 475-3203;Fax;(310) 475-7370,-1
3870,1,name,kshu restaurant,1
3871,12,payment-method,,-1
3872,1,name,Gspring street smokehouse bbq,1
3873,3,city,Los Angeles,-1
3874,9,categories,kJapanese Restaurants;Sushi Bars;Asian Restaurants;Restaurants,1
3875,15,aka,,-1
3876,1,name,baja bud'sz,1
3877,5,zipCode,90015,-1
3878,14,extra-phones,,1
3879,0,id,3880,-1
3880,2,streetAddress,3160 W 8th Stj,1
3881,9,categories,Vietnamese Restaurants;Asian Restaurants;Restaurants,-1
3882,12,payment-method,jclcmaariledoda r tr s,1
3883,5,zipCode,90027,-1
3884,11,neighborhood,,1
3885,5,zipCode,90049,-1
3886,12,payment-method,,1
3887,6,phone,(323) 913-1422,-1
3888,15,aka,p,1
3889,7,website,http://www.literati2.com;http://www.literaticafe.com,-1
3890,9,categories,hKorean Restaurants;Asian Restaurants;Restaurants,1
3891,9,categories,Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Thai Restaurants;Restaurants,-1
3892,3,city,Los AngelesO,1
3893,11,neighborhood,Century City;West Los Angeles;Westside,-1
3894,2,streetAddress,Fr0eSgia Su 80 ot,1
3895,3,city,Los Angeles,-1
3896,7,website,,1
3897,0,id,3898,-1
3898,13,years-in-business,,1
3899,0,id,3900,-1
3900,5,zipCode,10095,1
3901,4,state,CA,-1
3902,15,aka,nLobby Court & Patio (Hyatt Regency Century Plaza),1
3903,4,state,CA,-1
3904,0,id,3905p,1
3905,8,priceRange,,-1
3906,10,ratingValue,,1
3907,1,name,haru-ulala,-1
3908,2,streetAddress,,1
3909,12,payment-method,amex;master card;visa;debit;discover;cash;all major credit cards;cash only,-1
3910,0,id,o3911,1
3911,14,extra-phones,,-1
3912,5,zipCode,v90066,1
3913,4,state,CA,-1
3914,2,streetAddress,,1
3915,2,streetAddress,4366 Fountain Ave,-1
3916,6,phone,(310) 477-4917M,1
3917,6,phone,(213) 617-3038,-1
3918,11,neighborhood,Li;ttnhirau nsutlCoAearwlCnlHraoC ci;t,1
3919,10,ratingValue,,-1
3920,0,id,3921,1
3921,9,categories,Restaurants;Coffee & Espresso Restaurants;Coffee Shops,-1
3922,13,years-in-business,,1
3923,13,years-in-business,13,-1
3924,11,neighborhood,LeaEsAgsson etl ,1
3925,3,city,Los Angeles,-1
3926,0,id,,1
3927,12,payment-method,discover;visa;all major credit cards;amex;mastercard,-1
3928,3,city,lLos Angeles,1
3929,4,state,CA,-1
3930,15,aka,r,1
3931,3,city,Los Angeles,-1
3932,9,categories,aFamily Style Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,1
3933,3,city,Los Angeles,-1
3934,12,payment-method,,1
3935,4,state,CA,-1
3936,8,priceRange,$$N,1
3937,2,streetAddress,3764 Watseka Ave # 1,-1
3938,8,priceRange,,1
3939,2,streetAddress,1 World Way,-1
3940,11,neighborhood,Westgate;West Los Angelesm,1
3941,8,priceRange,,-1
3942,4,state,,1
3943,13,years-in-business,,-1
3944,11,neighborhood,East Los AngelesZ,1
3945,10,ratingValue,,-1
3946,11,neighborhood,mWest Los Angeles,1
3947,3,city,Los Angeles,-1
3948,5,zipCode,,1
3949,3,city,Los Angeles,-1
3950,6,phone,(323) 634-7344H,1
3951,5,zipCode,90021,-1
3952,0,id,L3953,1
3953,5,zipCode,90032,-1
3954,7,website,,1
3955,11,neighborhood,Central LA;Hollywood Hills West,-1
3956,2,streetAddress,r727 N Broadway Ste 111,1
3957,5,zipCode,90057,-1
3958,3,city,,1
3959,9,categories,Pizza;Take Out Restaurants;Italian Restaurants;Caterers;Restaurants,-1
3960,11,neighborhood,,1
3961,14,extra-phones,,-1
3962,14,extra-phones,,1
3963,5,zipCode,90045,-1
3964,8,priceRange,A,1
3965,10,ratingValue,,-1
3966,6,phone, -3(7508352)18,1
3967,13,years-in-business,9,-1
3968,5,zipCode,u90024,1
3969,2,streetAddress,2609 Hyperion Ave,-1
3970,5,zipCode,90046K,1
3971,5,zipCode,90048,-1
3972,11,neighborhood, t eAgdsessisLse;lWeoteWn,1
3973,1,name,pizza next door,-1
3974,4,state,CAr,1
3975,1,name,saddle ranch chop house,-1
3976,7,website,http://www.sushinabeeya.comC,1
3977,10,ratingValue,,-1
3978,6,phone,0316433) 20-4(,1
3979,2,streetAddress,708 New High St,-1
3980,14,extra-phones,EPhone;(310) 659-3246;Phone;(310) 659-3253;Phone;(310) 855-0546;Fax;(310) 659-3253,1
3981,7,website,,-1
3982,6,phone,(323) 266-0127v,1
3983,14,extra-phones,,-1
3984,11,neighborhood,tEcho Park;East La;Elysian Park;East LA;Greater Echo Park Elysian,1
3985,14,extra-phones,,-1
3986,11,neighborhood,HEast LA;Silver Lake,1
3987,11,neighborhood,West Los Angeles,-1
3988,2,streetAddress,1064 Gayley Avek,1
3989,11,neighborhood,Westgate;West Los Angeles,-1
3990,12,payment-method,daeievcxssmvdr;mcs;ea;artirao,1
3991,15,aka,,-1
3992,14,extra-phones,CPhone;(310) 441-9690,1
3993,1,name,chinese express,-1
3994,15,aka,,1
3995,10,ratingValue,4.5,-1
3996,6,phone,(213) 387-5502W,1
3997,10,ratingValue,4.5,-1
3998,14,extra-phones,Q,1
3999,6,phone,(310) 441-5488,-1
4000,1,name,fat sushio,1
4001,7,website,,-1
4002,12,payment-method,Cno credit cards,1
4003,5,zipCode,90069,-1
4004,7,website,http://www.chilbobbq.comg,1
4005,5,zipCode,90012,-1
4006,9,categories,aasRasstrrAtatri;aeK;snst nsaeeut aeuuntnoanRrRs,1
4007,9,categories,Chinese Restaurants;Restaurants,-1
4008,2,streetAddress,rhdB lW3ivs ie773l,1
4009,8,priceRange,$,-1
4010,10,ratingValue,,1
4011,9,categories,Take Out Restaurants;Restaurants;Sushi Bars;Family Style Restaurants;Japanese Restaurants,-1
4012,9,categories,,1
4013,3,city,Los Angeles,-1
4014,14,extra-phones,,1
