tid,cid,column,value,label
673,5,act_arr_time,6:19 a.m.,-1
674,4,sched_arr_time,6:40 a.m.o,1
675,4,sched_arr_time,6:40 a.m.,-1
676,1,flight,,1
677,1,flight,AA-3809-PHX-LAX,-1
678,4,sched_arr_time,X6:40 a.m.,1
679,2,sched_dep_time,6:00 a.m.,-1
680,4,sched_arr_time,,1
681,4,sched_arr_time,6:40 a.m.,-1
682,1,flight,AA-3809-PHX-LAXl,1
683,0,src,world-flight-tracker,-1
684,4,sched_arr_time,m.4.6 :a0,1
685,4,sched_arr_time,12:15 a.m.,-1
686,1,flight,,1
687,1,flight,AA-3823-LAX-DEN,-1
688,0,src,Xboston,1
689,4,sched_arr_time,12:15 a.m.,-1
690,4,sched_arr_time,,1
691,0,src,flightaware,-1
692,4,sched_arr_time,12:15 a.m.y,1
693,5,act_arr_time,12:15 a.m.,-1
694,5,act_arr_time,,1
695,3,act_dep_time,9:00 p.m.,-1
696,4,sched_arr_time,12:15 a.m.j,1
697,5,act_arr_time,12:15 a.m.,-1
698,5,act_arr_time,12:15 a.m.A,1
699,3,act_dep_time,9:00 p.m.,-1
700,1,flight,38LXA2D-EA-AN-3,1
701,3,act_dep_time,9:00 p.m.,-1
702,3,act_dep_time,,1
703,1,flight,AA-3823-LAX-DEN,-1
704,4,sched_arr_time,H12:15 a.m.,1
705,2,sched_dep_time,9:00 p.m.,-1
706,0,src,,1
707,1,flight,AA-3823-LAX-DEN,-1
708,5,act_arr_time,12:15 a.m.r,1
709,3,act_dep_time,9:00 p.m.,-1
710,2,sched_dep_time,9:00 p.m.e,1
711,2,sched_dep_time,6:00 a.m.,-1
712,0,src,trvlrernitaeace,1
713,2,sched_dep_time,6:00 a.m.,-1
714,5,act_arr_time,m7:51 a.m.,1
715,3,act_dep_time,6:56 a.m.,-1
716,4,sched_arr_time,03.. ma:7,1
717,2,sched_dep_time,6:00 a.m.,-1
718,0,src,,1
719,3,act_dep_time,6:56 a.m.,-1
720,3,act_dep_time,6:56 a.m.I,1
721,3,act_dep_time,6:56 a.m.,-1
722,5,act_arr_time,7:51 a.m.R,1
723,0,src,flytecomm,-1
724,2,sched_dep_time,..a0m6 :0,1
725,2,sched_dep_time,6:00 a.m.,-1
726,5,act_arr_time,,1
727,5,act_arr_time,7:51 a.m.,-1
728,2,sched_dep_time,M6:00 a.m.,1
729,3,act_dep_time,6:56 a.m.,-1
730,5,act_arr_time,u7:51 a.m.,1
731,1,flight,AA-3842-MSP-ORD,-1
732,5,act_arr_time,7:51 a.m.j,1
733,0,src,quicktrip,-1
734,0,src,,1
735,0,src,weather,-1
736,4,sched_arr_time,,1
737,0,src,wunderground,-1
738,5,act_arr_time,,1
739,3,act_dep_time,7:16 a.m.,-1
740,0,src,ieaalitngarl,1
741,3,act_dep_time,7:16 a.m.,-1
742,5,act_arr_time,,1
743,2,sched_dep_time,7:10 a.m.,-1
744,3,act_dep_time,a:167..m ,1
745,0,src,flightexplorer,-1
746,3,act_dep_time,a7:16 a.m.,1
747,5,act_arr_time,9:32 a.m.,-1
748,5,act_arr_time,z9:32 a.m.,1
749,4,sched_arr_time,9:40 a.m.,-1
750,4,sched_arr_time,,1
751,3,act_dep_time,7:16 a.m.,-1
752,1,flight,,1
753,3,act_dep_time,7:16 a.m.,-1
754,2,sched_dep_time,7:10 a.m.L,1
755,5,act_arr_time,9:32 a.m.,-1
756,3,act_dep_time,7:16 a.m.l,1
757,2,sched_dep_time,7:10 a.m.,-1
758,3,act_dep_time,.6 1m:a7.,1
759,3,act_dep_time,7:16 a.m.,-1
760,3,act_dep_time,,1
761,3,act_dep_time,7:16 a.m.,-1
762,5,act_arr_time,J9:32 a.m.,1
763,4,sched_arr_time,9:40 a.m.,-1
764,0,src,fwunderground,1
765,2,sched_dep_time,7:30 a.m.,-1
766,4,sched_arr_time,,1
767,1,flight,AA-3979-CVG-ORD,-1
768,5,act_arr_time,a .m608.:,1
769,2,sched_dep_time,7:30 a.m.,-1
770,3,act_dep_time,80m.4 :a.,1
771,4,sched_arr_time,8:00 a.m.,-1
772,2,sched_dep_time,,1
773,0,src,flightstats,-1
774,1,flight,3-9O9VDRG7AA--C,1
775,0,src,flylouisville,-1
776,4,sched_arr_time,i8:00 a.m.,1
777,4,sched_arr_time,8:00 a.m.,-1
778,4,sched_arr_time,,1
779,5,act_arr_time,8:06 a.m.,-1
780,3,act_dep_time, a.:m408.,1
781,0,src,myrateplan,-1
782,1,flight,AA-3979-CVG-ORDz,1
783,1,flight,AA-3979-CVG-ORD,-1
784,4,sched_arr_time,I8:00 a.m.,1
785,2,sched_dep_time,7:30 a.m.,-1
786,4,sched_arr_time,q8:00 a.m.,1
787,2,sched_dep_time,7:30 a.m.,-1
788,3,act_dep_time,,1
789,5,act_arr_time,8:06 a.m.,-1
790,0,src,wundergroundo,1
791,3,act_dep_time,11:01 a.m.,-1
792,5,act_arr_time,,1
793,3,act_dep_time,11:01 a.m.,-1
794,4,sched_arr_time,p:.m.25 9,1
795,2,sched_dep_time,10:40 a.m.,-1
796,2,sched_dep_time,o10:40 a.m.,1
797,1,flight,AA-400-DFW-JFK,-1
798,5,act_arr_time,3:04 p.m.t,1
799,0,src,flights,-1
800,5,act_arr_time,m3:04 p.m.,1
801,5,act_arr_time,3:04 p.m.,-1
802,3,act_dep_time,11:01 a.m.B,1
803,3,act_dep_time,11:01 a.m.,-1
804,1,flight,-0F-0ADFAJ-4KW,1
805,5,act_arr_time,3:04 p.m.,-1
806,2,sched_dep_time,10:40 a.m.M,1
807,1,flight,AA-400-DFW-JFK,-1
808,4,sched_arr_time,h2:59 p.m.,1
809,3,act_dep_time,11:01 a.m.,-1
810,1,flight,AA-400-DFW-JFKz,1
811,4,sched_arr_time,2:59 p.m.,-1
812,3,act_dep_time,am .:110.1,1
813,0,src,weather,-1
814,3,act_dep_time,11:01 a.m.K,1
815,4,sched_arr_time,7:45 a.m.,-1
816,3,act_dep_time,f6:57 a.m.,1
817,0,src,allegiantair,-1
818,1,flight,gAA-404-MIA-MCO,1
819,5,act_arr_time,7:40 a.m.,-1
820,0,src,,1
821,4,sched_arr_time,7:45 a.m.,-1
822,1,flight,O44I0MC--MAA-A,1
823,1,flight,AA-404-MIA-MCO,-1
824,2,sched_dep_time,6:45 a.m.l,1
825,1,flight,AA-404-MIA-MCO,-1
826,2,sched_dep_time,n6:45 a.m.,1
827,4,sched_arr_time,7:45 a.m.,-1
828,5,act_arr_time,.7m0:a.4 ,1
829,5,act_arr_time,7:40 a.m.,-1
830,4,sched_arr_time,54 am7..:,1
831,2,sched_dep_time,6:45 a.m.,-1
832,3,act_dep_time,,1
833,3,act_dep_time,6:57 a.m.,-1
834,3,act_dep_time,.576m.:a ,1
835,4,sched_arr_time,7:45 a.m.,-1
836,1,flight,AA-404-MIA-MCOX,1
837,1,flight,AA-404-MIA-MCO,-1
838,3,act_dep_time,V6:57 a.m.,1
839,2,sched_dep_time,6:45 a.m.,-1
840,0,src,,1
841,4,sched_arr_time,7:45 a.m.,-1
842,0,src,daa,1
843,5,act_arr_time,10:16 a.m.,-1
844,4,sched_arr_time,F10:40 a.m.,1
845,5,act_arr_time,10:16 a.m.,-1
846,0,src,businesstravelloguef,1
847,5,act_arr_time,10:16 a.m.,-1
848,0,src,Cflightstats,1
849,0,src,flightview,-1
850,4,sched_arr_time,,1
851,3,act_dep_time,8:56 a.m.,-1
852,0,src,Efoxbusiness,1
853,5,act_arr_time,10:16 a.m.,-1
854,4,sched_arr_time,F10:40 a.m.,1
855,1,flight,AA-415-BOS-ORD,-1
856,0,src,myrateplanx,1
857,5,act_arr_time,10:16 a.m.,-1
858,2,sched_dep_time,.35a8m .:,1
859,0,src,ord,-1
860,3,act_dep_time,a.. m85:6,1
861,4,sched_arr_time,10:40 a.m.,-1
862,3,act_dep_time,8:56 a.m.w,1
863,1,flight,AA-415-BOS-ORD,-1
864,1,flight,AA-4198-ORD-CLEf,1
865,4,sched_arr_time,12:55 p.m.,-1
866,2,sched_dep_time, 0:.10am4.,1
867,3,act_dep_time,10:54 a.m.,-1
868,1,flight,,1
869,2,sched_dep_time,10:40 a.m.,-1
870,1,flight,AA-4198-ORD-CLEI,1
871,4,sched_arr_time,12:55 p.m.,-1
872,3,act_dep_time,,1
873,5,act_arr_time,12:50 p.m.,-1
874,3,act_dep_time,..51:a4m0 ,1
875,0,src,flylouisville,-1
876,0,src,emlocfmyt,1
877,1,flight,AA-4198-ORD-CLE,-1
878,5,act_arr_time,,1
879,2,sched_dep_time,10:40 a.m.,-1
880,3,act_dep_time,N10:54 a.m.,1
881,1,flight,AA-4198-ORD-CLE,-1
882,1,flight,AA-4198-ORD-CLEd,1
883,4,sched_arr_time,12:55 p.m.,-1
884,3,act_dep_time,,1
885,1,flight,AA-4198-ORD-CLE,-1
886,0,src,Aweather,1
887,5,act_arr_time,12:50 p.m.,-1
888,1,flight,AA-4198-ORD-CLEP,1
889,4,sched_arr_time,2:15 p.m.,-1
890,4,sched_arr_time,V2:15 p.m.,1
891,1,flight,AA-4277-CVG-JFK,-1
892,5,act_arr_time,4:p.13 m.,1
893,5,act_arr_time,1:43 p.m.,-1
894,5,act_arr_time,1:43 p.m.M,1
895,1,flight,AA-4277-CVG-JFK,-1
896,0,src,rpfrtgxlleeoih,1
897,0,src,flights,-1
898,1,flight,J4F-A7-CA7G2VK-,1
899,0,src,flightview,-1
900,4,sched_arr_time,a2:15 p.m.,1
901,0,src,flytecomm,-1
902,0,src,,1
903,1,flight,AA-4277-CVG-JFK,-1
904,2,sched_dep_time,12:10 p.m.q,1
905,5,act_arr_time,1:43 p.m.,-1
906,1,flight,rAA-4277-CVG-JFK,1
907,1,flight,AA-4277-CVG-JFK,-1
908,4,sched_arr_time,,1
909,0,src,quicktrip,-1
910,2,sched_dep_time,12:10 p.m.x,1
911,3,act_dep_time,12:10 p.m.,-1
912,4,sched_arr_time, 5p12m..:,1
913,0,src,world-flight-tracker,-1
914,2,sched_dep_time,12:10 p.m.w,1
915,0,src,aa,-1
916,0,src,Sairtravelcenter,1
917,2,sched_dep_time,6:45 p.m.,-1
918,1,flight,DDAAWT-O30-4-7R,1
919,5,act_arr_time,8:53 p.m.,-1
920,1,flight,,1
921,3,act_dep_time,6:55 p.m.,-1
922,3,act_dep_time,6:55 p.m.D,1
923,2,sched_dep_time,6:45 p.m.,-1
924,1,flight,uAA-4307-ORD-DTW,1
925,1,flight,AA-4307-ORD-DTW,-1
926,0,src,hflightwise,1
927,3,act_dep_time,6:55 p.m.,-1
928,1,flight,,1
929,0,src,foxbusiness,-1
930,1,flight,,1
931,2,sched_dep_time,6:45 p.m.,-1
932,0,src,vmyrateplan,1
933,5,act_arr_time,8:53 p.m.,-1
934,5,act_arr_time,p..53:m8 ,1
935,3,act_dep_time,6:55 p.m.,-1
936,4,sched_arr_time,,1
937,0,src,quicktrip,-1
938,5,act_arr_time,,1
939,2,sched_dep_time,6:45 p.m.,-1
940,2,sched_dep_time,v6:45 p.m.,1
941,1,flight,AA-4307-ORD-DTW,-1
942,2,sched_dep_time,6:45 p.m.k,1
943,5,act_arr_time,11:44 a.m.,-1
944,2,sched_dep_time,.58.:m a3,1
945,1,flight,AA-431-MIA-SFO,-1
946,1,flight,bAA-431-MIA-SFO,1
947,0,src,businesstravellogue,-1
948,3,act_dep_time,,1
949,1,flight,AA-431-MIA-SFO,-1
950,1,flight,OAA-431-MIA-SFO,1
951,3,act_dep_time,8:51 a.m.,-1
952,0,src,igtshaltsft,1
953,5,act_arr_time,11:44 a.m.,-1
954,1,flight,,1
955,5,act_arr_time,11:44 a.m.,-1
956,1,flight,AA-431-MIA-SFOy,1
957,5,act_arr_time,11:44 a.m.,-1
958,2,sched_dep_time,8:35 a.m.P,1
959,1,flight,AA-431-MIA-SFO,-1
960,3,act_dep_time,81 m..5a:,1
961,5,act_arr_time,11:44 a.m.,-1
962,1,flight,,1
963,5,act_arr_time,11:44 a.m.,-1
964,4,sched_arr_time,,1
965,0,src,sfo,-1
966,3,act_dep_time, .:8.51am,1
967,2,sched_dep_time,8:35 a.m.,-1
968,5,act_arr_time,,1
969,2,sched_dep_time,8:35 a.m.,-1
970,1,flight,,1
971,5,act_arr_time,3:33 p.m.,-1
972,4,sched_arr_time,,1
973,5,act_arr_time,3:33 p.m.,-1
974,0,src,vsloseutnsebrgiulae,1
975,3,act_dep_time,3:36 p.m.,-1
976,0,src,flightexplorerJ,1
977,2,sched_dep_time,3:35 p.m.,-1
978,3,act_dep_time,,1
979,2,sched_dep_time,3:35 p.m.,-1
980,3,act_dep_time,.3m.p6 3:,1
981,3,act_dep_time,3:36 p.m.,-1
982,1,flight,D0433-AGC-R-VAO,1
983,5,act_arr_time,3:33 p.m.,-1
984,5,act_arr_time,3 .3.mp:3,1
985,5,act_arr_time,3:33 p.m.,-1
986,1,flight,AA-4330-CVG-ORDc,1
987,4,sched_arr_time,4:00 p.m.,-1
988,4,sched_arr_time,,1
989,0,src,panynj,-1
990,2,sched_dep_time,V3:35 p.m.,1
991,4,sched_arr_time,4:00 p.m.,-1
992,3,act_dep_time,3:36 p.m.F,1
993,3,act_dep_time,12:13 p.m.,-1
994,0,src,airtravelcenterR,1
995,2,sched_dep_time,11:45 a.m.,-1
996,0,src,tbsnoo,1
997,5,act_arr_time,2:10 p.m.,-1
998,0,src,flightarrivalx,1
999,3,act_dep_time,12:13 p.m.,-1
1000,0,src,Pflights,1
1001,5,act_arr_time,2:10 p.m.,-1
1002,4,sched_arr_time,r2:00 p.m.,1
1003,4,sched_arr_time,2:00 p.m.,-1
1004,0,src,Qflytecomm,1
1005,1,flight,AA-4344-ORD-DTW,-1
1006,3,act_dep_time,12:13 p.m.Q,1
1007,5,act_arr_time,2:10 p.m.,-1
1008,4,sched_arr_time,a2:00 p.m.,1
1009,3,act_dep_time,12:13 p.m.,-1
1010,0,src,orbitzl,1
1011,4,sched_arr_time,2:00 p.m.,-1
1012,3,act_dep_time,12.:.p 3m1,1
1013,5,act_arr_time,2:10 p.m.,-1
1014,5,act_arr_time,2:10 p.m.n,1
1015,2,sched_dep_time,11:45 a.m.,-1
1016,2,sched_dep_time,,1
1017,3,act_dep_time,12:12 p.m.,-1
1018,0,src,nallegiantair,1
1019,0,src,boston,-1
1020,4,sched_arr_time,,1
1021,4,sched_arr_time,3:50 p.m.,-1
1022,0,src,flightawarev,1
1023,5,act_arr_time,4:09 p.m.,-1
1024,5,act_arr_time,4:09 p.m.X,1
1025,5,act_arr_time,4:09 p.m.,-1
1026,4,sched_arr_time,. :p350m.,1
1027,3,act_dep_time,12:12 p.m.,-1
1028,1,flight,mAA-446-DFW-PHL,1
1029,0,src,foxbusiness,-1
1030,3,act_dep_time,1.p21m: .2,1
1031,0,src,helloflight,-1
1032,5,act_arr_time,J4:09 p.m.,1
1033,5,act_arr_time,4:09 p.m.,-1
1034,1,flight,AWF6LH4P4D---A,1
1035,5,act_arr_time,4:09 p.m.,-1
1036,0,src,lhp,1
1037,1,flight,AA-446-DFW-PHL,-1
1038,0,src,Etravelocity,1
1039,5,act_arr_time,4:09 p.m.,-1
1040,1,flight,-A-4WD4FL-H6AP,1
1041,0,src,wunderground,-1
1042,4,sched_arr_time,9:20 a.m.N,1
1043,2,sched_dep_time,6:00 a.m.,-1
1044,1,flight,AA-466-IAH-MIAg,1
1045,1,flight,AA-466-IAH-MIA,-1
1046,4,sched_arr_time,n9:20 a.m.,1
1047,1,flight,AA-466-IAH-MIA,-1
1048,0,src,agweitlharf,1
1049,2,sched_dep_time,6:00 a.m.,-1
1050,1,flight,AA-466-IAH-MIAp,1
1051,3,act_dep_time,6:08 a.m.,-1
1052,0,src,vwfgiheilt,1
1053,0,src,flylouisville,-1
1054,3,act_dep_time,:06.m8.a ,1
1055,3,act_dep_time,6:08 a.m.,-1
1056,4,sched_arr_time,u9:20 a.m.,1
1057,1,flight,AA-466-IAH-MIA,-1
1058,2,sched_dep_time,,1
1059,4,sched_arr_time,9:20 a.m.,-1
1060,2,sched_dep_time,G6:00 a.m.,1
1061,5,act_arr_time,9:05 a.m.,-1
1062,2,sched_dep_time,,1
1063,3,act_dep_time,6:08 a.m.,-1
1064,5,act_arr_time,N9:05 a.m.,1
1065,1,flight,AA-466-IAH-MIA,-1
1066,2,sched_dep_time,,1
1067,4,sched_arr_time,9:20 a.m.,-1
1068,3,act_dep_time,6:08 a.m.q,1
1069,3,act_dep_time,4:29 p.m.,-1
1070,2,sched_dep_time,4:15 p.m.Q,1
1071,2,sched_dep_time,4:15 p.m.,-1
1072,4,sched_arr_time,,1
1073,1,flight,AA-484-DFW-MIA,-1
1074,2,sched_dep_time,45..p1: m,1
1075,5,act_arr_time,7:39 p.m.,-1
1076,1,flight,AA-484-DFW-MIAd,1
1077,1,flight,AA-484-DFW-MIA,-1
1078,0,src,flightstatsu,1
1079,4,sched_arr_time,7:55 p.m.,-1
1080,1,flight,,1
1081,3,act_dep_time,4:29 p.m.,-1
1082,0,src,Vfoxbusiness,1
1083,3,act_dep_time,4:29 p.m.,-1
1084,3,act_dep_time,4:29 p.m.T,1
1085,4,sched_arr_time,7:55 p.m.,-1
1086,4,sched_arr_time,,1
1087,5,act_arr_time,7:39 p.m.,-1
1088,1,flight,IM4-FW8-AADA4-,1
1089,4,sched_arr_time,7:55 p.m.,-1
1090,5,act_arr_time,C7:39 p.m.,1
1091,0,src,usatoday,-1
1092,0,src,earweht,1
1093,1,flight,AA-484-DFW-MIA,-1
1094,4,sched_arr_time,,1
1095,2,sched_dep_time,6:40 a.m.,-1
1096,2,sched_dep_time,..: 64ma0,1
1097,1,flight,AA-518-MIA-JFK,-1
1098,4,sched_arr_time,.am59 .2:,1
1099,0,src,businesstravellogue,-1
1100,0,src,,1
1101,1,flight,AA-518-MIA-JFK,-1
1102,4,sched_arr_time,9. .m2:5a,1
1103,0,src,flightview,-1
1104,5,act_arr_time,:8. .2m9a,1
1105,1,flight,AA-518-MIA-JFK,-1
1106,5,act_arr_time, :.98ma2.,1
1107,4,sched_arr_time,9:25 a.m.,-1
1108,4,sched_arr_time,.:952a .m,1
1109,3,act_dep_time,6:54 a.m.,-1
1110,4,sched_arr_time,9:25 a.m.v,1
1111,3,act_dep_time,6:54 a.m.,-1
1112,0,src,rquicktrip,1
1113,2,sched_dep_time,6:40 a.m.,-1
1114,4,sched_arr_time, :5ma.2.9,1
1115,4,sched_arr_time,9:25 a.m.,-1
1116,1,flight,VAA-518-MIA-JFK,1
1117,1,flight,AA-518-MIA-JFK,-1
1118,2,sched_dep_time,D7:10 a.m.,1
1119,3,act_dep_time,7:39 a.m.,-1
1120,2,sched_dep_time,7:10 a.m.j,1
1121,4,sched_arr_time,10:45 a.m.,-1
1122,1,flight,F5O9-J-SK-AFA,1
1123,5,act_arr_time,11:12 a.m.,-1
1124,4,sched_arr_time,,1
1125,5,act_arr_time,11:12 a.m.,-1
1126,2,sched_dep_time,,1
1127,4,sched_arr_time,10:45 a.m.,-1
1128,0,src,flightviewl,1
1129,3,act_dep_time,7:39 a.m.,-1
1130,1,flight,gAA-59-JFK-SFO,1
1131,4,sched_arr_time,10:45 a.m.,-1
1132,0,src,foxbusinessk,1
1133,5,act_arr_time,11:12 a.m.,-1
1134,1,flight,AA-59-JFK-SFOd,1
1135,0,src,ifly,-1
1136,1,flight,mAA-59-JFK-SFO,1
1137,0,src,mytripandmore,-1
1138,5,act_arr_time,11:12 a.m.A,1
1139,3,act_dep_time,7:39 a.m.,-1
1140,3,act_dep_time,w7:39 a.m.,1
1141,3,act_dep_time,7:39 a.m.,-1
1142,4,sched_arr_time, a..05:41m,1
1143,5,act_arr_time,11:12 a.m.,-1
1144,2,sched_dep_time,,1
1145,5,act_arr_time,11:12 a.m.,-1
1146,4,sched_arr_time,am015:. .4,1
1147,3,act_dep_time,10:10 a.m.,-1
1148,0,src,retrarintaecelv,1
1149,5,act_arr_time,1:27 p.m.,-1
1150,1,flight,-DAD66WFA-1-WT,1
1151,2,sched_dep_time,9:05 a.m.,-1
1152,4,sched_arr_time,,1
1153,0,src,flightaware,-1
1154,0,src,flightexplorerd,1
1155,4,sched_arr_time,12:35 p.m.,-1
1156,3,act_dep_time,,1
1157,1,flight,AA-616-DFW-DTW,-1
1158,1,flight,AA-616-DFW-DTWy,1
1159,3,act_dep_time,10:10 a.m.,-1
1160,3,act_dep_time,Q10:10 a.m.,1
1161,0,src,gofox,-1
1162,4,sched_arr_time,,1
1163,2,sched_dep_time,9:05 a.m.,-1
1164,4,sched_arr_time,F12:35 p.m.,1
1165,3,act_dep_time,10:10 a.m.,-1
1166,1,flight,nAA-616-DFW-DTW,1
1167,2,sched_dep_time,9:05 a.m.,-1
1168,5,act_arr_time,g1:27 p.m.,1
1169,2,sched_dep_time,9:05 a.m.,-1
1170,4,sched_arr_time,12:35 p.m.d,1
1171,5,act_arr_time,1:27 p.m.,-1
1172,0,src,wundergroundL,1
1173,2,sched_dep_time,7:10 a.m.,-1
1174,4,sched_arr_time,,1
1175,1,flight,AA-643-MIA-ORD,-1
1176,2,sched_dep_time,u7:10 a.m.,1
1177,0,src,businesstravellogue,-1
1178,5,act_arr_time,9:31 a.m.g,1
1179,4,sched_arr_time,9:35 a.m.,-1
1180,1,flight,,1
1181,1,flight,AA-643-MIA-ORD,-1
1182,4,sched_arr_time,.a5 .:93m,1
1183,1,flight,AA-643-MIA-ORD,-1
1184,4,sched_arr_time,9:35 a.m.U,1
1185,1,flight,AA-643-MIA-ORD,-1
1186,3,act_dep_time,D7:30 a.m.,1
1187,0,src,gofox,-1
1188,4,sched_arr_time,3 :m5.a9.,1
1189,5,act_arr_time,9:31 a.m.,-1
1190,4,sched_arr_time,,1
1191,4,sched_arr_time,9:35 a.m.,-1
1192,3,act_dep_time,N7:30 a.m.,1
1193,0,src,panynj,-1
1194,2,sched_dep_time,Z7:10 a.m.,1
1195,4,sched_arr_time,9:35 a.m.,-1
1196,3,act_dep_time,j7:30 a.m.,1
1197,2,sched_dep_time,7:10 a.m.,-1
1198,1,flight,AA-643-MIA-ORDm,1
1199,4,sched_arr_time,3:50 p.m.,-1
1200,1,flight,vAA-649-ORD-SNA,1
1201,5,act_arr_time,3:50 p.m.,-1
1202,3,act_dep_time,1:30 p.m.R,1
1203,1,flight,AA-649-ORD-SNA,-1
1204,4,sched_arr_time,,1
1205,0,src,flightexplorer,-1
1206,1,flight,SAA-649-ORD-SNA,1
1207,1,flight,AA-649-ORD-SNA,-1
1208,4,sched_arr_time,03 5:m..p,1
1209,0,src,flytecomm,-1
1210,1,flight,ND-O-R94-ASAA6,1
1211,4,sched_arr_time,3:50 p.m.,-1
1212,4,sched_arr_time,0p:3.5.m ,1
1213,3,act_dep_time,1:30 p.m.,-1
1214,5,act_arr_time,V3:50 p.m.,1
1215,1,flight,AA-649-ORD-SNA,-1
1216,5,act_arr_time,,1
1217,4,sched_arr_time,3:50 p.m.,-1
1218,4,sched_arr_time,,1
1219,5,act_arr_time,3:50 p.m.,-1
1220,0,src,unrrweudogdn,1
1221,3,act_dep_time,1:19 p.m.,-1
1222,3,act_dep_time, 1:9p1..m,1
1223,2,sched_dep_time,1:05 p.m.,-1
1224,2,sched_dep_time,,1
1225,1,flight,AA-789-ORD-DEN,-1
1226,5,act_arr_time,U3:13 p.m.,1
1227,0,src,flightaware,-1
1228,3,act_dep_time,1:19 p.m.t,1
1229,0,src,flights,-1
1230,0,src,flightstatsr,1
1231,3,act_dep_time,1:19 p.m.,-1
1232,2,sched_dep_time,f1:05 p.m.,1
1233,5,act_arr_time,3:13 p.m.,-1
1234,2,sched_dep_time,D1:05 p.m.,1
1235,2,sched_dep_time,1:05 p.m.,-1
1236,4,sched_arr_time,523p:.m .,1
1237,0,src,helloflight,-1
1238,1,flight,8AD9ORN7-D--AE,1
1239,0,src,myrateplan,-1
1240,1,flight,-A-NAED98OR7D-,1
1241,5,act_arr_time,3:13 p.m.,-1
1242,5,act_arr_time,,1
1243,2,sched_dep_time,1:05 p.m.,-1
1244,0,src,travelocityN,1
1245,4,sched_arr_time,2:35 p.m.,-1
1246,5,act_arr_time,O3:13 p.m.,1
1247,5,act_arr_time,3:13 p.m.,-1
1248,5,act_arr_time,3:13 p.m.D,1
1249,2,sched_dep_time,3:05 p.m.,-1
1250,5,act_arr_time,m3p. :.46,1
1251,1,flight,AA-85-JFK-SFO,-1
1252,5,act_arr_time,6:43 p.m.L,1
1253,0,src,businesstravellogue,-1
1254,5,act_arr_time,6:43 p.m.F,1
1255,5,act_arr_time,6:43 p.m.,-1
1256,1,flight,qAA-85-JFK-SFO,1
1257,3,act_dep_time,3:36 p.m.,-1
1258,4,sched_arr_time,q6:30 p.m.,1
1259,0,src,flightwise,-1
1260,3,act_dep_time,.3p6m3.: ,1
1261,2,sched_dep_time,3:05 p.m.,-1
1262,5,act_arr_time,,1
1263,0,src,gofox,-1
1264,2,sched_dep_time,,1
1265,3,act_dep_time,3:36 p.m.,-1
1266,4,sched_arr_time,,1
1267,3,act_dep_time,3:36 p.m.,-1
1268,1,flight,vAA-85-JFK-SFO,1
1269,5,act_arr_time,6:43 p.m.,-1
1270,0,src,yvclotraite,1
1271,1,flight,AA-85-JFK-SFO,-1
1272,4,sched_arr_time,,1
1273,1,flight,AA-85-JFK-SFO,-1
1274,2,sched_dep_time,,1
1275,4,sched_arr_time,1:17 p.m.,-1
1276,0,src,Aairtravelcenter,1
1277,0,src,allegiantair,-1
1278,2,sched_dep_time,,1
1279,3,act_dep_time,11:56 a.m.,-1
1280,4,sched_arr_time,R1:17 p.m.,1
1281,2,sched_dep_time,11:40 a.m.,-1
1282,1,flight,vCO-1023-IAH-DEN,1
1283,4,sched_arr_time,1:17 p.m.,-1
1284,0,src,slashttifgt,1
1285,5,act_arr_time,1:14 p.m.,-1
1286,3,act_dep_time,m11:56 a.m.,1
1287,5,act_arr_time,1:14 p.m.,-1
1288,1,flight,vCO-1023-IAH-DEN,1
1289,0,src,gofox,-1
1290,0,src,,1
1291,0,src,myrateplan,-1
1292,5,act_arr_time,r1:14 p.m.,1
1293,4,sched_arr_time,1:17 p.m.,-1
1294,2,sched_dep_time,11:40 a.m.D,1
1295,4,sched_arr_time,1:17 p.m.,-1
1296,4,sched_arr_time,p1 7.:m1.,1
1297,2,sched_dep_time,8:40 a.m.,-1
1298,2,sched_dep_time,l8:40 a.m.,1
1299,2,sched_dep_time,8:40 a.m.,-1
1300,1,flight,8-I80LCAE-HCO-1,1
1301,2,sched_dep_time,8:40 a.m.,-1
1302,2,sched_dep_time,8:40 a.m.L,1
1303,1,flight,CO-1088-CLE-IAH,-1
1304,2,sched_dep_time,,1
1305,1,flight,CO-1088-CLE-IAH,-1
1306,0,src,,1
1307,0,src,flytecomm,-1
1308,0,src,foxbusinessv,1
1309,4,sched_arr_time,10:54 a.m.,-1
1310,4,sched_arr_time,5.am041. :,1
1311,3,act_dep_time,8:40 a.m.,-1
1312,4,sched_arr_time,0.m1.a45: ,1
1313,2,sched_dep_time,8:40 a.m.,-1
1314,4,sched_arr_time,d10:54 a.m.,1
1315,3,act_dep_time,8:40 a.m.,-1
1316,4,sched_arr_time,,1
1317,3,act_dep_time,10:19 a.m.,-1
1318,1,flight,,1
1319,0,src,allegiantair,-1
1320,3,act_dep_time,10:19 a.m.H,1
1321,2,sched_dep_time,9:45 a.m.,-1
1322,1,flight,NCO-1090-BOS-IAH,1
1323,1,flight,CO-1090-BOS-IAH,-1
1324,4,sched_arr_time,X1:16 p.m.,1
1325,5,act_arr_time,1:19 p.m.,-1
1326,3,act_dep_time,,1
1327,3,act_dep_time,10:19 a.m.,-1
1328,3,act_dep_time,.0 .1am9:1,1
1329,5,act_arr_time,1:19 p.m.,-1
1330,4,sched_arr_time,t1:16 p.m.,1
